x,y,nominal_x,nominal_y
13.0,32.0,13.0,32.0
13.095782,31.971266,13.03,31.991
13.191565,31.942532,13.06,31.982
13.287347,31.913797,13.09,31.973
13.383129,31.885063,13.12,31.964
13.478911,31.856329,13.15,31.955
13.574694,31.827595,13.18,31.946
13.670476,31.798861,13.21,31.937
13.766258,31.770126,13.24,31.928
13.862041,31.741392,13.27,31.919
13.957823,31.712658,13.3,31.91
14.053605,31.683924,13.33,31.901
14.149387,31.65519,13.36,31.892
14.24517,31.626455,13.39,31.883
14.340952,31.597721,13.42,31.874
14.436734,31.568987,13.45,31.865
14.532516,31.540253,13.48,31.856
14.628299,31.511518,13.51,31.847
14.724081,31.482784,13.54,31.838
14.819863,31.45405,13.57,31.829
14.915646,31.425316,13.6,31.82
15.011428,31.396582,13.63,31.811
15.10721,31.367847,13.66,31.802
15.202992,31.339113,13.69,31.793
15.298775,31.310379,13.72,31.784
15.394557,31.281645,13.75,31.775
15.490339,31.252911,13.78,31.766
15.586122,31.224176,13.81,31.757
15.681904,31.195442,13.84,31.748
15.777686,31.166708,13.87,31.739
15.873468,31.137974,13.9,31.73
15.969251,31.10924,13.93,31.721
16.065033,31.080505,13.96,31.712
16.160816,31.051771,13.99,31.703
16.256599,31.023037,14.02,31.694
16.352383,30.994303,14.05,31.685
16.448166,30.965569,14.08,31.676
16.543949,30.936834,14.11,31.667
16.639732,30.9081,14.14,31.658
16.735516,30.879366,14.17,31.649
16.831299,30.850632,14.2,31.64
16.927082,30.821898,14.23,31.631
17.022865,30.793163,14.26,31.622
17.118649,30.764429,14.29,31.613
17.214432,30.735695,14.32,31.604
17.310215,30.706961,14.35,31.595
17.405998,30.678226,14.379999999999999,31.586
17.501781,30.649492,14.41,31.577
17.597565,30.620758,14.44,31.568
17.693348,30.592024,14.47,31.559
17.789131,30.56329,14.5,31.55
17.884914,30.534555,14.53,31.541
17.980698,30.505821,14.56,31.532
18.076481,30.477087,14.59,31.523
18.172264,30.448353,14.62,31.514
18.268047,30.419619,14.65,31.505
18.363831,30.390884,14.68,31.496
18.459614,30.36215,14.71,31.487
18.555397,30.333416,14.74,31.478
18.65118,30.304682,14.77,31.469
18.746964,30.275948,14.8,31.46
18.842747,30.247213,14.83,31.451
18.93853,30.218479,14.86,31.442
19.034313,30.189745,14.89,31.433
19.130096,30.161011,14.92,31.424
19.22588,30.132277,14.95,31.415
19.321663,30.103542,14.98,31.406
19.417446,30.074808,15.01,31.397
19.513229,30.046074,15.04,31.388
19.609013,30.01734,15.07,31.379
19.704796,29.988605,15.1,31.37
19.800579,29.959871,15.129999999999999,31.361
19.896362,29.931137,15.16,31.352
19.992146,29.902403,15.19,31.343
20.087929,29.873669,15.219999999999999,31.334
20.183712,29.844934,15.25,31.325
20.279495,29.8162,15.28,31.316
20.375278,29.787466,15.31,31.307
20.471062,29.758732,15.34,31.298000000000002
20.566845,29.729998,15.370000000000001,31.289
20.662628,29.701263,15.4,31.28
20.758411,29.672529,15.43,31.271
20.854195,29.643795,15.46,31.262
20.949978,29.615061,15.49,31.253
21.045761,29.586327,15.52,31.244
21.141544,29.557592,15.55,31.235
21.237328,29.528858,15.58,31.226
21.333111,29.500124,15.61,31.217
21.428894,29.47139,15.64,31.208
21.524677,29.442656,15.67,31.199
21.620461,29.413921,15.7,31.19
21.716244,29.385187,15.73,31.181
21.812027,29.356453,15.76,31.172
21.90781,29.327719,15.79,31.163
22.003593,29.298985,15.82,31.154
22.099377,29.27025,15.85,31.145
22.19516,29.241516,15.879999999999999,31.136
22.290943,29.212782,15.91,31.127
22.386726,29.184048,15.94,31.118
22.48251,29.155313,15.969999999999999,31.109
22.578293,29.126579,16.0,31.1
22.674076,29.097845,16.03,31.091
22.769859,29.069111,16.06,31.082
22.865643,29.040377,16.09,31.073
22.961426,29.011642,16.12,31.064
23.057209,28.982908,16.15,31.055
23.152992,28.954174,16.18,31.046
23.248775,28.92544,16.21,31.037
23.344559,28.896706,16.24,31.028
23.440342,28.867971,16.27,31.019
23.536125,28.839237,16.3,31.01
23.631908,28.810503,16.33,31.001
23.727692,28.781769,16.36,30.992
23.823475,28.753035,16.39,30.983
23.919258,28.7243,16.42,30.974
24.015041,28.695566,16.45,30.965
24.110825,28.666832,16.48,30.956
24.206608,28.638096,16.509999999999998,30.947
24.302391,28.609362,16.54,30.938
24.398174,28.580627,16.57,30.929
24.493958,28.551891,16.6,30.92
24.589741,28.523155,16.63,30.911
24.685524,28.494421,16.66,30.902
24.781307,28.465687,16.69,30.893
24.87709,28.436951,16.72,30.884
24.972874,28.408215,16.75,30.875
25.068657,28.379478,16.78,30.866
25.16444,28.350744,16.81,30.857
25.260223,28.322008,16.84,30.848
25.356007,28.293272,16.87,30.839
25.45179,28.264538,16.9,30.83
25.547573,28.235802,16.93,30.821
25.643356,28.207067,16.96,30.812
25.73914,28.178331,16.99,30.803
25.834923,28.149597,17.02,30.794
25.930706,28.120861,17.05,30.785
26.026489,28.092125,17.08,30.776
26.122272,28.063391,17.11,30.767
26.218056,28.034655,17.14,30.758
26.313839,28.00592,17.17,30.749
26.409622,27.977184,17.2,30.74
26.505405,27.948448,17.23,30.731
26.601189,27.919712,17.259999999999998,30.722
26.696972,27.890978,17.29,30.713
26.792755,27.862244,17.32,30.704
26.888538,27.833508,17.35,30.695
26.984322,27.804771,17.38,30.686
27.080105,27.776035,17.41,30.677
27.175888,27.747301,17.439999999999998,30.668
27.271671,27.718567,17.47,30.659
27.367455,27.689831,17.5,30.65
27.463238,27.661095,17.53,30.641
27.559021,27.632359,17.56,30.632
27.654804,27.603624,17.59,30.623
27.750587,27.574888,17.62,30.614
27.846371,27.546154,17.65,30.605
27.942154,27.517418,17.68,30.596
28.037937,27.488682,17.71,30.587
28.13372,27.459948,17.740000000000002,30.578
28.229504,27.431211,17.77,30.569
28.325287,27.402477,17.8,30.56
28.42107,27.373741,17.83,30.551000000000002
28.516853,27.345005,17.86,30.542
28.612637,27.316271,17.89,30.533
28.70842,27.287535,17.92,30.524
28.804203,27.258799,17.95,30.515
28.899986,27.230064,17.98,30.506
28.99577,27.201328,18.009999999999998,30.497
29.091553,27.172594,18.04,30.488
29.187336,27.143858,18.07,30.479
29.283119,27.115124,18.1,30.47
29.378902,27.086388,18.13,30.461
29.474686,27.057652,18.16,30.452
29.570469,27.028917,18.189999999999998,30.443
29.666252,27.000181,18.22,30.434
29.762035,26.971445,18.25,30.425
29.857819,26.942711,18.28,30.416
29.953602,26.913975,18.31,30.407
29.95435,26.891552,18.34,30.398
29.955095,26.869198,18.37,30.389
29.955837,26.846912,18.4,30.38
29.956577,26.824694,18.43,30.371
29.957315,26.802542,18.46,30.362000000000002
29.958052,26.780458,18.490000000000002,30.353
29.958786,26.758442,18.52,30.344
29.959518,26.736492,18.55,30.335
29.960247,26.714607,18.58,30.326
29.960974,26.692789,18.61,30.317
29.961699,26.671038,18.64,30.308
29.962421,26.649351,18.67,30.299
29.963142,26.627731,18.7,30.29
29.963861,26.606176,18.73,30.281
29.964579,26.584686,18.759999999999998,30.272
29.965292,26.563263,18.79,30.263
29.966003,26.541904,18.82,30.254
29.966713,26.520611,18.85,30.245
29.967421,26.49938,18.88,30.236
29.968126,26.478214,18.91,30.227
29.96883,26.457113,18.939999999999998,30.218
29.969532,26.436075,18.97,30.209
29.970232,26.415102,19.0,30.2
29.970928,26.394192,19.03,30.191
29.971622,26.373344,19.06,30.182
29.972315,26.35256,19.09,30.173000000000002
29.973005,26.331839,19.12,30.164
29.973694,26.31118,19.15,30.155
29.97438,26.290585,19.18,30.146
29.975065,26.270052,19.21,30.137
29.975748,26.249582,19.240000000000002,30.128
29.976429,26.229174,19.27,30.119
29.977108,26.208826,19.3,30.11
29.977785,26.188541,19.33,30.101
29.978458,26.168318,19.36,30.092
29.97913,26.148155,19.39,30.083
29.979799,26.128054,19.42,30.074
29.980467,26.108013,19.45,30.065
29.981133,26.088034,19.48,30.056
29.981798,26.068176,19.509999999999998,30.047
29.982466,26.048458,19.54,30.038
29.983133,26.028881,19.57,30.029
29.983801,26.009441,19.6,30.02
29.98447,25.990141,19.63,30.011
29.98514,25.970978,19.66,30.002
29.985809,25.95195,19.689999999999998,29.993000000000002
29.986479,25.933058,19.72,29.984
29.98715,25.914301,19.75,29.975
29.987822,25.895678,19.78,29.966
29.988493,25.877186,19.81,29.957
29.989166,25.858828,19.84,29.948
29.98984,25.840601,19.87,29.939
29.990513,25.822504,19.9,29.93
29.991186,25.804537,19.93,29.921
29.991859,25.786697,19.96,29.912
29.992535,25.768988,19.99,29.903
29.99321,25.751404,20.02,29.894
29.993885,25.733948,20.05,29.885
29.99456,25.716616,20.08,29.876
29.995237,25.699409,20.11,29.867
29.995914,25.682327,20.14,29.858
29.996592,25.665367,20.17,29.849
29.997269,25.648531,20.2,29.84
29.997946,25.631815,20.23,29.831
29.998623,25.615221,20.259999999999998,29.822
29.9993,25.598747,20.29,29.813
29.999979,25.582392,20.32,29.804000000000002
30.000658,25.566154,20.35,29.795
30.001337,25.550035,20.38,29.786
30.002016,25.534033,20.41,29.777
30.002695,25.518147,20.439999999999998,29.768
30.003374,25.502377,20.47,29.759
30.004053,25.486721,20.5,29.75
30.004732,25.471178,20.53,29.741
30.005411,25.45575,20.56,29.732
30.00609,25.440434,20.59,29.723
30.006771,25.425228,20.62,29.714
30.007452,25.410133,20.65,29.705
30.008133,25.395149,20.68,29.696
30.008814,25.380274,20.71,29.687
30.009495,25.365507,20.74,29.678
30.010176,25.350849,20.77,29.669
30.010857,25.336298,20.8,29.66
30.011538,25.321854,20.83,29.651
30.012218,25.307514,20.86,29.642
30.012899,25.29328,20.89,29.633
30.01358,25.27915,20.92,29.624
30.014261,25.265125,20.95,29.615000000000002
30.014942,25.251204,20.98,29.606
30.015623,25.237383,21.009999999999998,29.597
30.016304,25.223663,21.04,29.588
30.016985,25.210045,21.07,29.579
30.017666,25.196527,21.1,29.57
30.018345,25.183109,21.13,29.561
30.019024,25.16979,21.16,29.552
30.019703,25.156569,21.189999999999998,29.543
30.020382,25.143444,21.22,29.534
30.021061,25.130417,21.25,29.525
30.02174,25.117485,21.28,29.516
30.022419,25.104649,21.310000000000002,29.507
30.023098,25.091908,21.34,29.498
30.023777,25.079262,21.369999999999997,29.489
30.024456,25.06671,21.4,29.48
30.025135,25.054249,21.43,29.471
30.025812,25.041882,21.46,29.462
30.026489,25.029606,21.490000000000002,29.453
30.027166,25.01742,21.52,29.444
30.027843,25.005325,21.549999999999997,29.435
30.028521,24.99332,21.58,29.426000000000002
30.029198,24.981403,21.61,29.417
30.029875,24.969576,21.64,29.408
30.03055,24.957836,21.67,29.399
30.031225,24.946182,21.7,29.39
30.0319,24.934616,21.73,29.381
30.032576,24.923136,21.759999999999998,29.372
30.033251,24.911741,21.79,29.363
30.033924,24.900431,21.82,29.354
30.034597,24.889204,21.85,29.345
30.035271,24.878061,21.88,29.336
30.035944,24.867001,21.91,29.327
30.036617,24.856024,21.939999999999998,29.318
30.037289,24.845129,21.97,29.309
30.03796,24.834314,22.0,29.3
30.038631,24.82358,22.03,29.291
30.039303,24.812925,22.060000000000002,29.282
30.039972,24.802351,22.09,29.273
30.040642,24.791855,22.119999999999997,29.264
30.041311,24.781439,22.15,29.255
30.041981,24.771099,22.18,29.246
30.042648,24.760838,22.21,29.237000000000002
30.043316,24.750652,22.240000000000002,29.228
30.043983,24.740543,22.27,29.219
30.044651,24.730511,22.299999999999997,29.21
30.045317,24.720552,22.33,29.201
30.045982,24.710669,22.36,29.192
30.046648,24.700859,22.39,29.183
30.047314,24.691122,22.42,29.174
30.047977,24.681459,22.45,29.165
30.048641,24.671869,22.48,29.156
30.049305,24.66235,22.509999999999998,29.147
30.049967,24.652903,22.54,29.138
30.050629,24.643526,22.57,29.129
30.051291,24.63422,22.6,29.12
30.05195,24.624985,22.63,29.111
30.05261,24.615818,22.66,29.102
30.05327,24.60672,22.689999999999998,29.093
30.053928,24.597691,22.72,29.084
30.054586,24.588728,22.75,29.075
30.055244,24.579834,22.78,29.066
30.055901,24.571007,22.810000000000002,29.057000000000002
30.056557,24.562246,22.84,29.048000000000002
30.057213,24.553551,22.869999999999997,29.039
30.057867,24.54492,22.9,29.03
30.058521,24.536356,22.93,29.021
30.059175,24.527855,22.96,29.012
30.059828,24.519419,22.990000000000002,29.003
30.06048,24.511045,23.02,28.994
30.061131,24.502735,23.049999999999997,28.985
30.061781,24.494488,23.08,28.976
30.062431,24.486303,23.11,28.967
30.06308,24.47818,23.14,28.958
30.063728,24.470118,23.17,28.949
30.064375,24.462116,23.2,28.94
30.065022,24.454176,23.23,28.931
30.065668,24.446295,23.259999999999998,28.922
30.066313,24.438473,23.29,28.913
30.066957,24.43071,23.32,28.904
30.0676,24.423006,23.35,28.895
30.068243,24.415361,23.38,28.886
30.068886,24.407774,23.41,28.877
30.069527,24.400244,23.439999999999998,28.868000000000002
30.070168,24.392771,23.47,28.859
30.070807,24.385353,23.5,28.85
30.071445,24.377993,23.53,28.841
30.072084,24.370687,23.56,28.832
30.072721,24.363438,23.59,28.823
30.073359,24.356243,23.619999999999997,28.814
30.073994,24.349102,23.65,28.805
30.074629,24.342016,23.68,28.796
30.075262,24.334984,23.71,28.787
30.075895,24.328005,23.740000000000002,28.778
30.076527,24.321077,23.77,28.769
30.077158,24.314203,23.799999999999997,28.76
30.077787,24.307381,23.83,28.751
30.078417,24.30061,23.86,28.742
30.079046,24.29389,23.89,28.733
30.079674,24.287222,23.92,28.724
30.080301,24.280603,23.95,28.715
30.080927,24.274036,23.98,28.706
30.081553,24.267519,24.009999999999998,28.697
30.082176,24.261051,24.04,28.688
30.0828,24.254633,24.07,28.679000000000002
30.083422,24.248262,24.1,28.67
30.084044,24.24194,24.13,28.661
30.084663,24.235666,24.16,28.652
30.085283,24.229441,24.189999999999998,28.643
30.085901,24.223261,24.22,28.634
30.086519,24.217129,24.25,28.625
30.087135,24.211042,24.28,28.616
30.087751,24.205004,24.31,28.607
30.088366,24.199011,24.34,28.598
30.08898,24.193064,24.369999999999997,28.589
30.089592,24.18716,24.4,28.58
30.090204,24.181303,24.43,28.571
30.090815,24.175489,24.46,28.562
30.091425,24.16972,24.490000000000002,28.553
30.092033,24.163994,24.52,28.544
30.092642,24.158312,24.549999999999997,28.535
30.093248,24.152674,24.58,28.526
30.093855,24.147078,24.61,28.517
30.09446,24.141525,24.64,28.508
30.095064,24.136015,24.67,28.499
30.095667,24.130547,24.7,28.490000000000002
30.09627,24.12512,24.73,28.481
30.09687,24.119734,24.759999999999998,28.472
30.097471,24.114389,24.79,28.463
30.09807,24.109085,24.82,28.454
30.098669,24.103821,24.85,28.445
30.099266,24.098597,24.88,28.436
30.099863,24.093412,24.91,28.427
30.100458,24.088268,24.939999999999998,28.418
30.101053,24.083164,24.97,28.409
30.101646,24.078098,25.0,28.4
30.102238,24.073071,25.03,28.391000000000002
30.102829,24.068081,25.06,28.382
30.103418,24.063129,25.09,28.373
30.104008,24.058216,25.119999999999997,28.364
30.104595,24.053341,25.15,28.355
30.105183,24.048502,25.18,28.346
30.105768,24.043701,25.21,28.337
30.106354,24.038937,25.240000000000002,28.328
30.106937,24.034208,25.27,28.319
30.107521,24.029516,25.299999999999997,28.310000000000002
30.108103,24.02486,25.33,28.301000000000002
30.108683,24.020239,25.36,28.292
30.109262,24.015654,25.39,28.283
30.10984,24.011103,25.42,28.274
30.110418,24.006586,25.45,28.265
30.110994,24.002104,25.48,28.256
30.11157,23.997656,25.509999999999998,28.247
30.112144,23.993242,25.54,28.238
30.112719,23.988863,25.57,28.229
30.113291,23.984516,25.6,28.22
30.113861,23.980204,25.63,28.211
30.114431,23.975924,25.66,28.202
30.115,23.971676,25.689999999999998,28.193
30.115568,23.967461,25.72,28.184
30.116135,23.963278,25.75,28.175
30.116701,23.959127,25.78,28.166
30.117266,23.955009,25.81,28.157
30.11783,23.950922,25.84,28.148
30.118393,23.946865,25.869999999999997,28.139
30.118954,23.942841,25.9,28.13
30.119514,23.938847,25.93,28.121000000000002
30.120073,23.934883,25.96,28.112000000000002
30.120632,23.93095,25.990000000000002,28.103
30.121189,23.927048,26.02,28.094
30.121746,23.923174,26.049999999999997,28.085
30.122301,23.919331,26.08,28.076
30.122854,23.915516,26.11,28.067
30.123407,23.91173,26.14,28.058
30.123959,23.907974,26.17,28.049
30.12451,23.904247,26.2,28.04
30.125059,23.900549,26.229999999999997,28.031
30.125608,23.896879,26.259999999999998,28.022
30.126156,23.893236,26.29,28.013
30.126701,23.889622,26.32,28.004
30.127247,23.886034,26.35,27.995
30.12779,23.882475,26.38,27.986
30.128334,23.878942,26.41,27.977
30.128876,23.875437,26.439999999999998,27.968
30.129417,23.871958,26.47,27.959
30.129957,23.868505,26.5,27.95
30.130495,23.86508,26.53,27.941000000000003
30.131033,23.861681,26.56,27.932000000000002
30.131569,23.858309,26.59,27.923000000000002
30.132105,23.854961,26.619999999999997,27.914
30.132639,23.851641,26.65,27.905
30.133171,23.848345,26.68,27.896
30.133703,23.845074,26.71,27.887
30.134233,23.841827,26.740000000000002,27.878
30.134764,23.838606,26.77,27.869
30.135292,23.835409,26.799999999999997,27.86
30.13582,23.832237,26.83,27.851
30.136347,23.82909,26.86,27.842
30.136871,23.825968,26.89,27.833
30.137396,23.822868,26.92,27.824
30.137918,23.819794,26.95,27.815
30.138441,23.816742,26.979999999999997,27.806
30.138962,23.813713,27.009999999999998,27.797
30.139482,23.810709,27.04,27.788
30.140001,23.807728,27.07,27.779
30.140518,23.80477,27.1,27.77
30.141035,23.801834,27.13,27.761
30.14155,23.79892,27.16,27.752000000000002
30.142065,23.796028,27.189999999999998,27.743000000000002
30.142578,23.793159,27.22,27.734
30.143089,23.790312,27.25,27.725
30.1436,23.787487,27.28,27.716
30.14411,23.784683,27.31,27.707
30.144619,23.7819,27.34,27.698
30.145126,23.77914,27.369999999999997,27.689
30.145634,23.776402,27.4,27.68
30.146139,23.773684,27.43,27.671
30.146643,23.770987,27.46,27.662
30.147146,23.768309,27.490000000000002,27.653
30.147648,23.765652,27.52,27.644
30.148149,23.763016,27.549999999999997,27.635
30.148649,23.760401,27.58,27.626
30.149147,23.757805,27.61,27.617
30.149645,23.75523,27.64,27.608
30.150141,23.752674,27.67,27.599
30.150637,23.750137,27.7,27.59
30.151131,23.74762,27.729999999999997,27.581
30.151625,23.745123,27.759999999999998,27.572
30.152117,23.742645,27.79,27.563000000000002
30.152607,23.740187,27.82,27.554000000000002
30.153097,23.737747,27.85,27.545
30.153585,23.735325,27.88,27.536
30.154074,23.732922,27.91,27.527
30.15456,23.730537,27.939999999999998,27.518
30.155045,23.72817,27.97,27.509
30.155529,23.725822,28.0,27.5
30.156012,23.723492,28.03,27.491
30.156494,23.72118,28.06,27.482
30.156975,23.718885,28.09,27.473
30.157455,23.716608,28.119999999999997,27.464
30.157934,23.71435,28.15,27.455
30.158411,23.712109,28.18,27.446
30.158888,23.709885,28.21,27.437
30.159363,23.707678,28.240000000000002,27.428
30.159838,23.705488,28.27,27.419
30.160311,23.703314,28.299999999999997,27.41
30.160784,23.701157,28.33,27.401
30.161255,23.699017,28.36,27.392
30.161724,23.696894,28.39,27.383
30.162193,23.694786,28.42,27.374000000000002
