x,y,nominal_x,nominal_y
30.162661,23.692696,28.45,27.365000000000002
30.163128,23.69062,28.479999999999997,27.356
30.163593,23.68856,28.509999999999998,27.347
30.164059,23.686518,28.54,27.338
30.164522,23.68449,28.57,27.329
30.164984,23.682478,28.6,27.32
30.165445,23.680481,28.63,27.311
30.165905,23.678499,28.66,27.302
30.166365,23.676533,28.689999999999998,27.293
30.166822,23.674582,28.72,27.284
30.16728,23.672646,28.75,27.275
30.167736,23.670725,28.78,27.266
30.16819,23.668819,28.81,27.257
30.168644,23.666927,28.84,27.248
30.169096,23.665051,28.869999999999997,27.239
30.169548,23.663189,28.9,27.23
30.169998,23.661341,28.93,27.221
30.170448,23.659508,28.96,27.212
30.170897,23.657688,28.990000000000002,27.203
30.171343,23.655882,29.02,27.194
30.171789,23.654091,29.05,27.185000000000002
30.172234,23.652313,29.08,27.176000000000002
30.172678,23.650549,29.11,27.167
30.17312,23.648798,29.14,27.158
30.173563,23.64706,29.169999999999998,27.149
30.174004,23.645336,29.2,27.14
30.174444,23.643625,29.23,27.131
30.174883,23.641928,29.259999999999998,27.122
30.17532,23.640244,29.29,27.113
30.175756,23.638573,29.32,27.104
30.176191,23.636913,29.349999999999998,27.095
30.176626,23.635267,29.38,27.086
30.177059,23.633635,29.41,27.076999999999998
30.177492,23.632013,29.439999999999998,27.068
30.177923,23.630405,29.47,27.059
30.178354,23.628809,29.5,27.05
30.178783,23.627226,29.53,27.041
30.179211,23.625654,29.56,27.032
30.179638,23.624096,29.59,27.023
30.180063,23.622549,29.62,27.014
30.180489,23.621014,29.65,27.005000000000003
30.180912,23.61949,29.68,26.996000000000002
30.181335,23.617979,29.71,26.987000000000002
30.181757,23.61648,29.74,26.978
30.182178,23.614992,29.77,26.969
30.182598,23.613516,29.8,26.96
30.183016,23.612051,29.83,26.951
30.183434,23.610598,29.86,26.942
30.183849,23.609154,29.89,26.933
30.184265,23.607721,29.919999999999998,26.924
30.184679,23.6063,29.95,26.915
30.185093,23.604891,29.98,26.906
30.185505,23.603491,30.009999999999998,26.897
30.185917,23.602102,30.04,26.888
30.186327,23.600725,30.07,26.879
30.186737,23.599358,30.099999999999998,26.87
30.187145,23.598001,30.13,26.861
30.187553,23.596655,30.16,26.852
30.18796,23.59532,30.189999999999998,26.843
30.188364,23.593994,30.22,26.834
30.188768,23.59268,30.25,26.825
30.189171,23.591375,30.28,26.816000000000003
30.189573,23.59008,30.31,26.807000000000002
30.189974,23.588795,30.34,26.798000000000002
30.190374,23.587521,30.37,26.789
30.190773,23.586256,30.4,26.78
30.191172,23.585001,30.43,26.771
30.191568,23.583755,30.46,26.762
30.191965,23.58252,30.49,26.753
30.19236,23.581293,30.52,26.744
30.192755,23.580076,30.55,26.735
30.193148,23.578869,30.58,26.726
30.193541,23.577671,30.61,26.717
30.193932,23.576481,30.64,26.708
30.194323,23.5753,30.669999999999998,26.699
30.194712,23.574129,30.7,26.69
30.195099,23.572968,30.73,26.681
30.195486,23.571814,30.759999999999998,26.672
30.195871,23.570669,30.79,26.663
30.196257,23.569534,30.82,26.654
30.19664,23.568407,30.849999999999998,26.645
30.197023,23.567289,30.88,26.636
30.197405,23.566179,30.91,26.627000000000002
30.197786,23.565079,30.939999999999998,26.618000000000002
30.198166,23.563986,30.97,26.609
30.198545,23.562902,31.0,26.6
30.198923,23.561827,31.029999999999998,26.591
30.199301,23.56076,31.06,26.582
30.199677,23.559702,31.09,26.573
30.200052,23.558651,31.12,26.564
30.200426,23.557608,31.15,26.555
30.2008,23.556574,31.18,26.546
30.201172,23.555548,31.21,26.537
30.201544,23.554529,31.24,26.528
30.201914,23.553518,31.27,26.519
30.202284,23.552515,31.3,26.51
30.202652,23.551519,31.33,26.501
30.20302,23.550531,31.36,26.492
30.203386,23.549551,31.39,26.483
30.203753,23.548578,31.419999999999998,26.474
30.204117,23.547613,31.45,26.465
30.204481,23.546656,31.48,26.456
30.204844,23.545706,31.509999999999998,26.447
30.205206,23.544764,31.54,26.438000000000002
30.205566,23.543829,31.57,26.429000000000002
30.205927,23.5429,31.599999999999998,26.42
30.206285,23.541979,31.63,26.411
30.206644,23.541065,31.66,26.402
30.207001,23.540157,31.689999999999998,26.393
30.207357,23.539257,31.72,26.384
30.207712,23.538364,31.75,26.375
30.208067,23.537477,31.779999999999998,26.366
30.20842,23.536598,31.81,26.357
30.208773,23.535727,31.84,26.348
30.209124,23.534861,31.87,26.339
30.209475,23.534002,31.9,26.33
30.209824,23.53315,31.93,26.321
30.210173,23.532303,31.96,26.312
30.21052,23.531464,31.99,26.303
30.210867,23.53063,32.019999999999996,26.294
30.211212,23.529804,32.05,26.285
30.211557,23.528984,32.08,26.276
30.211901,23.52817,32.11,26.267
30.212244,23.527363,32.14,26.258
30.212585,23.526562,32.17,26.249000000000002
30.212927,23.525766,32.2,26.240000000000002
30.213266,23.524977,32.230000000000004,26.231
30.213606,23.524193,32.26,26.222
30.213945,23.523417,32.29,26.213
30.214283,23.522646,32.32,26.204
30.214621,23.521881,32.349999999999994,26.195
30.214956,23.521122,32.379999999999995,26.186
30.215292,23.520369,32.41,26.177
30.215626,23.519621,32.44,26.168
30.21596,23.518879,32.47,26.159
30.216291,23.518143,32.5,26.15
30.216623,23.517412,32.53,26.141
30.216953,23.516687,32.56,26.132
30.217283,23.515968,32.59,26.123
30.217611,23.515255,32.620000000000005,26.114
30.217939,23.514547,32.65,26.105
30.218266,23.513845,32.68,26.096
30.218592,23.513149,32.71,26.087
30.218918,23.512457,32.739999999999995,26.078
30.219242,23.51177,32.769999999999996,26.069000000000003
30.219566,23.511089,32.8,26.060000000000002
30.219889,23.510414,32.83,26.051000000000002
30.220211,23.509743,32.86,26.042
30.220531,23.509077,32.89,26.033
30.220852,23.508417,32.92,26.024
30.22117,23.507761,32.95,26.015
30.221489,23.507111,32.980000000000004,26.006
30.221806,23.506466,33.01,25.997
30.222122,23.505825,33.04,25.988
30.222437,23.50519,33.07,25.979
30.222752,23.504559,33.099999999999994,25.97
30.223066,23.503933,33.129999999999995,25.961
30.223379,23.503313,33.16,25.952
30.223692,23.502697,33.19,25.943
30.224003,23.502087,33.22,25.934
30.224314,23.50148,33.25,25.925
30.224623,23.500877,33.28,25.916
30.224932,23.50028,33.31,25.907
30.225239,23.499687,33.34,25.898
30.225546,23.4991,33.370000000000005,25.889
30.225853,23.498516,33.4,25.880000000000003
30.226158,23.497936,33.43,25.871000000000002
30.226463,23.497362,33.46,25.862000000000002
30.226767,23.496792,33.489999999999995,25.853
30.22707,23.496225,33.519999999999996,25.844
30.227371,23.495665,33.55,25.835
30.227673,23.495108,33.58,25.826
30.227974,23.494555,33.61,25.817
30.228273,23.494005,33.64,25.808
30.228573,23.493462,33.67,25.799
30.22887,23.492922,33.7,25.79
30.229168,23.492386,33.730000000000004,25.781
30.229464,23.491854,33.76,25.772
30.229759,23.491325,33.79,25.763
30.230055,23.490803,33.82,25.754
30.230349,23.490284,33.849999999999994,25.745
30.230642,23.489769,33.879999999999995,25.736
30.230934,23.489258,33.91,25.727
30.231226,23.48875,33.94,25.718
30.231516,23.488247,33.97,25.709
30.231806,23.487747,34.0,25.7
30.232096,23.487251,34.03,25.691000000000003
30.232384,23.486759,34.06,25.682000000000002
30.232672,23.486271,34.09,25.673000000000002
30.232958,23.485786,34.12,25.664
30.233244,23.485306,34.15,25.655
30.23353,23.484829,34.18,25.646
30.233814,23.484356,34.21,25.637
30.234098,23.483887,34.239999999999995,25.628
30.234381,23.483421,34.269999999999996,25.619
30.234663,23.482958,34.3,25.61
30.234943,23.482498,34.33,25.601
30.235224,23.482042,34.36,25.592
30.235504,23.48159,34.39,25.583
30.235783,23.481142,34.42,25.574
30.236061,23.480698,34.45,25.565
30.236338,23.480255,34.480000000000004,25.556
30.236614,23.479816,34.51,25.547
30.236891,23.479382,34.54,25.538
30.237165,23.478951,34.57,25.529
30.23744,23.478521,34.599999999999994,25.52
30.237713,23.478096,34.629999999999995,25.511
30.237986,23.477674,34.66,25.502000000000002
30.238258,23.477257,34.69,25.493000000000002
30.238529,23.476841,34.72,25.484
30.2388,23.476429,34.75,25.475
30.239069,23.476021,34.78,25.466
30.239338,23.475615,34.81,25.457
30.239607,23.475212,34.84,25.448
30.239874,23.474813,34.87,25.439
30.240141,23.474417,34.9,25.43
30.240406,23.474024,34.93,25.421
30.240671,23.473633,34.96,25.412
30.240936,23.473246,34.989999999999995,25.403
30.241199,23.472862,35.019999999999996,25.394
30.241463,23.472481,35.05,25.385
30.241724,23.472103,35.08,25.376
30.241985,23.471727,35.11,25.367
30.242247,23.471355,35.14,25.358
30.242506,23.470985,35.17,25.349
30.242765,23.470619,35.2,25.34
30.243025,23.470255,35.230000000000004,25.331
30.243282,23.469894,35.26,25.322
30.24354,23.469536,35.29,25.313000000000002
30.243795,23.469179,35.32,25.304000000000002
30.244051,23.468826,35.349999999999994,25.295
30.244307,23.468475,35.379999999999995,25.286
30.24456,23.468128,35.41,25.277
30.244814,23.467783,35.44,25.268
30.245068,23.467442,35.47,25.259
30.245319,23.467102,35.5,25.25
30.245571,23.466764,35.53,25.241
30.245821,23.466431,35.56,25.232
30.246071,23.466099,35.59,25.223
30.246321,23.465769,35.62,25.214
30.246569,23.465443,35.65,25.205
30.246817,23.465118,35.68,25.196
30.247065,23.464796,35.71,25.187
30.247311,23.464478,35.739999999999995,25.178
30.247557,23.464161,35.769999999999996,25.169
30.247801,23.463846,35.8,25.16
30.248045,23.463533,35.83,25.151
30.248289,23.463224,35.86,25.142
30.248531,23.462917,35.89,25.133000000000003
30.248774,23.462612,35.92,25.124000000000002
30.249016,23.462309,35.95,25.115000000000002
30.249256,23.462009,35.980000000000004,25.106
30.249496,23.461712,36.01,25.097
30.249737,23.461416,36.04,25.088
30.249975,23.461123,36.07,25.079
30.250214,23.460831,36.099999999999994,25.07
30.250452,23.460543,36.129999999999995,25.061
30.250689,23.460257,36.16,25.052
30.250925,23.459972,36.19,25.043
30.25116,23.45969,36.22,25.034
30.251394,23.45941,36.25,25.025
30.251629,23.459131,36.28,25.016000000000002
30.251862,23.458855,36.31,25.007
30.252094,23.458582,36.34,24.998
30.252327,23.458311,36.37,24.989
30.252558,23.458042,36.4,24.98
30.252789,23.457775,36.43,24.971
30.253019,23.45751,36.46,24.962
30.253248,23.457247,36.489999999999995,24.953
30.253477,23.456985,36.519999999999996,24.944000000000003
30.253706,23.456726,36.55,24.935000000000002
30.253933,23.456469,36.58,24.926000000000002
30.25416,23.456213,36.61,24.917
30.254387,23.455959,36.64,24.908
30.254612,23.455708,36.67,24.899
30.254837,23.455458,36.7,24.89
30.255062,23.45521,36.730000000000004,24.881
30.255285,23.454964,36.76,24.872
30.255508,23.45472,36.79,24.863
30.255732,23.454477,36.82,24.854
30.255953,23.454237,36.849999999999994,24.845
30.256174,23.453999,36.879999999999995,24.836
30.256395,23.453762,36.91,24.827
30.256615,23.453527,36.94,24.818
30.256834,23.453295,36.97,24.809
30.257053,23.453064,37.0,24.8
30.257271,23.452835,37.03,24.791
30.257488,23.452608,37.06,24.782
30.257706,23.452383,37.09,24.773
30.257921,23.45216,37.12,24.764
30.258137,23.451937,37.15,24.755000000000003
30.258352,23.451715,37.18,24.746000000000002
30.258566,23.451496,37.21,24.737000000000002
30.25878,23.451279,37.239999999999995,24.728
30.258993,23.451063,37.269999999999996,24.719
30.259205,23.45085,37.3,24.71
30.259417,23.450638,37.33,24.701
30.259628,23.450428,37.36,24.692
30.259838,23.450218,37.39,24.683
30.260048,23.45001,37.42,24.674
30.260258,23.449804,37.45,24.665
30.260466,23.4496,37.480000000000004,24.656
30.260674,23.449398,37.51,24.647
30.260881,23.449198,37.54,24.638
30.261089,23.448997,37.57,24.629
30.261295,23.448799,37.599999999999994,24.62
30.261501,23.448603,37.629999999999995,24.611
30.261707,23.448408,37.66,24.602
30.261911,23.448215,37.69,24.593
30.262115,23.448023,37.72,24.584
30.26232,23.447832,37.75,24.575
30.262522,23.447643,37.78,24.566000000000003
30.262724,23.447456,37.81,24.557000000000002
30.262926,23.447269,37.84,24.548000000000002
30.263126,23.447084,37.87,24.539
30.263327,23.446901,37.9,24.53
30.263527,23.44672,37.93,24.521
30.263727,23.446539,37.96,24.512
30.263926,23.44636,37.989999999999995,24.503
30.264124,23.446182,38.019999999999996,24.494
30.264322,23.446005,38.05,24.485
30.264519,23.445829,38.08,24.476
30.264715,23.445656,38.11,24.467
30.264912,23.445484,38.14,24.458
30.265106,23.445312,38.17,24.449
30.265301,23.445143,38.2,24.44
30.265495,23.444975,38.230000000000004,24.431
30.26569,23.444807,38.26,24.422
30.265882,23.444641,38.29,24.413
30.266075,23.444477,38.32,24.404
30.266268,23.444313,38.349999999999994,24.395
30.266459,23.444151,38.379999999999995,24.386000000000003
30.266649,23.443991,38.41,24.377000000000002
30.26684,23.44383,38.44,24.368000000000002
30.267029,23.443672,38.47,24.359
30.267218,23.443516,38.5,24.35
30.267406,23.443359,38.53,24.341
30.267595,23.443205,38.56,24.332
30.267782,23.44305,38.59,24.323
30.267969,23.442898,38.62,24.314
30.268156,23.442747,38.65,24.305
30.268341,23.442596,38.68,24.296
30.268526,23.442448,38.709999999999994,24.287
30.268711,23.442299,38.739999999999995,24.278
30.268896,23.442152,38.769999999999996,24.269000000000002
30.269079,23.442007,38.8,24.26
30.269262,23.441862,38.83,24.251
30.269445,23.441719,38.86,24.242
30.269629,23.441576,38.89,24.233
30.26981,23.441435,38.92,24.224
30.269991,23.441294,38.95,24.215
30.270172,23.441154,38.980000000000004,24.206
30.270351,23.441017,39.01,24.197000000000003
30.270531,23.44088,39.04,24.188000000000002
30.27071,23.440744,39.07,24.179000000000002
30.270889,23.440609,39.099999999999994,24.17
30.271067,23.440475,39.129999999999995,24.161
30.271244,23.440342,39.16,24.152
30.271421,23.44021,39.19,24.143
30.271599,23.440079,39.22,24.134
30.271774,23.439949,39.25,24.125
30.27195,23.439819,39.28,24.116
30.272125,23.439692,39.31,24.107
30.272299,23.439564,39.34,24.098
30.272472,23.439438,39.37,24.089
30.272646,23.439312,39.4,24.080000000000002
30.27282,23.439188,39.43,24.071
30.272991,23.439064,39.459999999999994,24.062
30.273163,23.438942,39.489999999999995,24.053
30.273335,23.43882,39.519999999999996,24.044
30.273506,23.4387,39.55,24.035
30.273676,23.43858,39.58,24.026
30.273846,23.438461,39.61,24.017
30.274015,23.438343,39.64,24.008000000000003
30.274185,23.438227,39.67,23.999000000000002
30.274353,23.43811,39.7,23.990000000000002
30.274521,23.437996,39.730000000000004,23.981
30.274689,23.437881,39.76,23.972
30.274857,23.437769,39.79,23.963
30.275023,23.437656,39.82,23.954
30.275188,23.437546,39.849999999999994,23.945
30.275354,23.437435,39.879999999999995,23.936
30.275518,23.437325,39.91,23.927
30.275682,23.437216,39.94,23.918
30.275846,23.437107,39.97,23.909
30.276011,23.437,40.0,23.9
30.276173,23.436893,40.03,23.891
30.276335,23.436789,40.06,23.882
30.276497,23.436684,40.09,23.873
30.276659,23.436579,40.12,23.864
30.276819,23.436476,40.15,23.855
30.276979,23.436373,40.18,23.846
30.27714,23.436272,40.209999999999994,23.837
30.2773,23.436171,40.239999999999995,23.828000000000003
30.277458,23.436069,40.269999999999996,23.819000000000003
30.277617,23.43597,40.3,23.810000000000002
30.277775,23.435871,40.33,23.801000000000002
30.277933,23.435774,40.36,23.792
30.278091,23.435677,40.39,23.783
30.278248,23.435579,40.42,23.774
30.278404,23.435484,40.45,23.765
30.278561,23.435389,40.480000000000004,23.756
30.278717,23.435295,40.51,23.747
30.278872,23.435202,40.54,23.738
30.279026,23.435108,40.57,23.729
30.279181,23.435017,40.599999999999994,23.72
30.279335,23.434925,40.629999999999995,23.711
30.279488,23.434834,40.66,23.701999999999998
30.27964,23.434744,40.69,23.693
30.279793,23.434654,40.72,23.684
30.279945,23.434565,40.75,23.675
30.280096,23.434477,40.78,23.666
30.280247,23.434389,40.81,23.657
30.280397,23.434303,40.84,23.648000000000003
30.280548,23.434217,40.87,23.639000000000003
30.280697,23.434132,40.9,23.630000000000003
30.280846,23.434048,40.93,23.621000000000002
30.280994,23.433964,40.959999999999994,23.612000000000002
30.281143,23.43388,40.989999999999995,23.603
30.281292,23.433798,41.019999999999996,23.594
30.281439,23.433716,41.05,23.585
30.281586,23.433634,41.08,23.576
30.281733,23.433554,41.11,23.567
30.281879,23.433474,41.14,23.558
30.282024,23.433393,41.17,23.549
30.282169,23.433313,41.2,23.54
30.282314,23.433235,41.230000000000004,23.531
30.282459,23.433157,41.26,23.522
30.282604,23.433079,41.29,23.512999999999998
30.282747,23.433002,41.32,23.504
30.28289,23.432926,41.349999999999994,23.495
30.283033,23.43285,41.379999999999995,23.486
30.283176,23.432775,41.41,23.477
30.283318,23.432701,41.44,23.468
30.283459,23.432627,41.47,23.459000000000003
30.2836,23.432554,41.5,23.450000000000003
30.283741,23.432482,41.53,23.441000000000003
30.283882,23.432409,41.56,23.432000000000002
30.284021,23.432337,41.59,23.423000000000002
30.284161,23.432266,41.62,23.414
30.2843,23.432196,41.65,23.405
30.284439,23.432125,41.68,23.396
30.284576,23.432055,41.709999999999994,23.387
30.284714,23.431986,41.739999999999995,23.378
30.284851,23.431917,41.769999999999996,23.369
30.284988,23.431849,41.8,23.36
30.285126,23.431782,41.83,23.351
30.285261,23.431715,41.86,23.342
30.285397,23.431648,41.89,23.333
30.285532,23.431581,41.92,23.323999999999998
30.285667,23.431517,41.95,23.315
30.285803,23.431452,41.980000000000004,23.306
30.285936,23.431387,42.01,23.297
30.28607,23.431322,42.04,23.288
30.286203,23.431259,42.07,23.279
30.286337,23.431196,42.099999999999994,23.270000000000003
30.28647,23.431133,42.129999999999995,23.261000000000003
30.286602,23.43107,42.16,23.252000000000002
30.286734,23.431009,42.19,23.243000000000002
30.286865,23.430948,42.22,23.234
30.286997,23.430887,42.25,23.225
30.287128,23.430826,42.28,23.216
30.287258,23.430767,42.31,23.207
30.287388,23.430708,42.34,23.198
30.287518,23.430649,42.37,23.189
30.287647,23.43059,42.4,23.18
30.287775,23.430532,42.43,23.171
30.287903,23.430475,42.459999999999994,23.162
30.288031,23.430418,42.489999999999995,23.153
30.288158,23.430361,42.519999999999996,23.144
30.288286,23.430304,42.55,23.134999999999998
30.288414,23.430248,42.58,23.126
30.28854,23.430193,42.61,23.117
30.288666,23.430138,42.64,23.108
30.288792,23.430082,42.67,23.099
30.288918,23.430029,42.7,23.09
30.289043,23.429976,42.730000000000004,23.081000000000003
30.289167,23.429922,42.76,23.072000000000003
30.289291,23.429869,42.79,23.063000000000002
30.289415,23.429815,42.82,23.054000000000002
30.289539,23.429764,42.849999999999994,23.045
30.289663,23.429712,42.879999999999995,23.036
30.289785,23.429661,42.91,23.027
30.289907,23.429609,42.94,23.018
30.29003,23.429558,42.97,23.009
30.290152,23.429508,43.0,23.0
